userid,movieid,ratings,timestamp,titles,genres
5880,1674,3,958487918,Witness (1985),Drama|Romance|Thriller
5880,2641,4,958405417,Superman II (1980),Action|Adventure|Sci-Fi
5880,1676,5,957671451,Starship Troopers (1997),Action|Adventure|Sci-Fi|War
5881,3261,4,957544872,Singles (1992),Comedy|Drama|Romance
5881,3259,3,957541310,Far and Away (1992),Drama|Romance
5881,3258,3,957549484,Death Becomes Her (1992),Comedy
5882,1270,4,957539489,Back to the Future (1985),Comedy|Sci-Fi
5882,480,4,957556693,Jurassic Park (1993),Action|Adventure|Sci-Fi
5882,1653,1,957558773,Gattaca (1997),Drama|Sci-Fi|Thriller
5883,2683,4,957533899,Austin Powers: The Spy Who Shagged Me (1999),Comedy
5883,2694,3,957533899,Big Daddy (1999),Comedy
5883,2337,2,957535575,Velvet Goldmine (1998),Drama
5884,2288,5,957496713,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
5884,2692,4,957496692,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance
5884,2657,3,957497190,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
5885,1262,4,957487305,"Great Escape, The (1963)",Adventure|War
5885,1275,3,957775271,Highlander (1986),Action|Adventure
5885,750,5,957489786,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
5886,1619,4,958448064,Seven Years in Tibet (1997),Drama|War
5886,2278,2,957485730,Ronin (1998),Action|Crime|Thriller
5886,1625,5,957486939,"Game, The (1997)",Mystery|Thriller
5887,2687,4,957485969,Tarzan (1999),Animation|Children's
5887,1270,3,957484329,Back to the Future (1985),Comedy|Sci-Fi
5887,3606,4,957485609,On the Town (1949),Musical
5888,3254,2,957795134,Wayne's World 2 (1993),Comedy
5888,3255,5,957480381,"League of Their Own, A (1992)",Comedy|Drama
5888,3257,2,957479796,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller
5889,1278,4,957536049,Young Frankenstein (1974),Comedy|Horror
5889,2289,4,960481999,"Player, The (1992)",Comedy|Drama
5889,1617,4,957536154,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
5890,1267,5,957468251,"Manchurian Candidate, The (1962)",Film-Noir|Thriller
5890,745,4,957471389,"Close Shave, A (1995)",Animation|Comedy|Thriller
5890,1278,4,957471411,Young Frankenstein (1974),Comedy|Horror
5891,3300,5,981678145,Pitch Black (2000),Action|Sci-Fi
5891,2355,3,957467636,"Bug's Life, A (1998)",Animation|Children's|Comedy
5891,858,5,957467342,"Godfather, The (1972)",Action|Crime|Drama
5892,1252,5,957466124,Chinatown (1974),Film-Noir|Mystery|Thriller
5892,1253,5,957465916,"Day the Earth Stood Still, The (1951)",Drama|Sci-Fi
5892,1267,4,957466161,"Manchurian Candidate, The (1962)",Film-Noir|Thriller
5893,3253,2,957464007,Wayne's World (1992),Comedy
5893,2289,5,957463628,"Player, The (1992)",Comedy|Drama
5893,3200,3,957470496,"Last Detail, The (1973)",Comedy|Drama
5894,1234,4,957465849,"Sting, The (1973)",Comedy|Crime
5894,1240,3,957463537,"Terminator, The (1984)",Action|Sci-Fi|Thriller
5894,2985,4,957464234,Robocop (1987),Action|Crime|Sci-Fi
5895,762,2,957463388,Striptease (1996),Comedy|Crime
5895,1620,2,957462368,Kiss the Girls (1997),Crime|Drama|Thriller
5895,1617,4,957463106,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
5896,485,1,957459490,Last Action Hero (1993),Action|Comedy
5896,473,1,957459490,In the Army Now (1994),Comedy|War
5896,472,2,957459514,I'll Do Anything (1994),Comedy|Drama
5897,3591,4,957451863,Mr. Mom (1983),Comedy|Drama
5897,432,2,957451156,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western
5897,2687,4,957451416,Tarzan (1999),Animation|Children's
5898,2336,4,959026454,Elizabeth (1998),Drama
5898,2396,4,957449346,Shakespeare in Love (1998),Comedy|Romance
5898,866,4,957448971,Bound (1996),Crime|Drama|Romance|Thriller
5899,2762,5,957444981,"Sixth Sense, The (1999)",Thriller
5899,3360,3,957444981,Hoosiers (1986),Drama
5899,3339,3,957445180,Cross of Iron (1977),War
5900,3252,4,957426937,Scent of a Woman (1992),Drama
5900,3255,2,957426642,"League of Their Own, A (1992)",Comedy|Drama
5900,3260,3,957426552,Howards End (1992),Drama
5901,1617,2,957396704,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
5901,448,4,957396657,Fearless (1993),Drama
5901,2290,1,957396523,Stardust Memories (1980),Comedy|Drama
5902,2628,1,957395364,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
5902,3203,2,957395253,Dead Calm (1989),Thriller
5902,2611,4,957395040,"Winslow Boy, The (1998)",Drama
5903,858,5,957390064,"Godfather, The (1972)",Action|Crime|Drama
5903,1372,4,957463571,Star Trek VI: The Undiscovered Country (1991),Action|Adventure|Sci-Fi
5903,1370,3,957390350,Die Hard 2 (1990),Action|Thriller
5904,2997,5,957380821,Being John Malkovich (1999),Comedy
5904,1617,3,957380570,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller
5904,2628,3,957380621,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
5905,1345,3,957376491,Carrie (1976),Horror
5905,2667,5,957377383,"Mole People, The (1956)",Sci-Fi
5905,2668,4,957376632,Swamp Thing (1982),Horror|Sci-Fi
5906,1288,3,957374787,This Is Spinal Tap (1984),Comedy|Drama|Musical
5906,1291,5,957389047,Indiana Jones and the Last Crusade (1989),Action|Adventure
5906,2248,5,957912500,Say Anything... (1989),Comedy|Drama|Romance
5907,1230,3,957373888,Annie Hall (1977),Comedy|Romance
5907,1299,5,957378798,"Killing Fields, The (1984)",Drama|War
5907,2983,4,957373567,"Ipcress File, The (1965)",Thriller
5908,416,3,957725965,Bad Girls (1994),Western
5908,2683,5,957373403,Austin Powers: The Spy Who Shagged Me (1999),Comedy
5908,2640,4,957625181,Superman (1978),Action|Adventure|Sci-Fi
5909,1258,3,957373161,"Shining, The (1980)",Horror
5909,1261,3,957373195,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror
5909,2644,3,957373161,Dracula (1931),Horror
5910,43,2,957373737,Restoration (1995),Drama
5910,1295,5,957371651,"Unbearable Lightness of Being, The (1988)",Drama
5910,2241,1,957372257,Class (1983),Comedy
5911,2617,4,957480178,"Mummy, The (1999)",Action|Adventure|Horror|Thriller
5911,2288,4,957373792,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
5911,1645,4,957480045,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller
5912,1291,5,957361338,Indiana Jones and the Last Crusade (1989),Action|Adventure
5912,1619,5,957363329,Seven Years in Tibet (1997),Drama|War
5912,2291,2,957362879,Edward Scissorhands (1990),Drama|Romance
5913,497,3,957357904,Much Ado About Nothing (1993),Comedy|Romance
5913,428,5,957357574,"Bronx Tale, A (1993)",Drama
5913,481,4,957357831,Kalifornia (1993),Drama|Thriller
5914,1252,5,957332492,Chinatown (1974),Film-Noir|Mystery|Thriller
5914,799,1,957332204,"Frighteners, The (1996)",Comedy|Horror
5914,1667,2,957332204,Mad City (1997),Action|Drama
5915,485,3,957333368,Last Action Hero (1993),Action|Comedy
5915,482,5,957337007,Killing Zoe (1994),Thriller
5915,480,4,957332547,Jurassic Park (1993),Action|Adventure|Sci-Fi
5916,2278,2,957461123,Ronin (1998),Action|Crime|Thriller
5916,1643,1,957359960,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance
5916,1620,3,957461262,Kiss the Girls (1997),Crime|Drama|Thriller
5917,750,4,957316462,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
5917,1610,4,957315642,"Hunt for Red October, The (1990)",Action|Thriller
5917,1608,4,957315717,Air Force One (1997),Action|Thriller
5918,1213,3,957314643,GoodFellas (1990),Crime|Drama
5918,1219,3,982791560,Psycho (1960),Horror|Thriller
5918,1221,5,957314430,"Godfather: Part II, The (1974)",Action|Crime|Drama
5919,2683,2,957312360,Austin Powers: The Spy Who Shagged Me (1999),Comedy
5919,2995,4,957312541,"House on Haunted Hill, The (1999)",Horror
5919,1270,4,957312071,Back to the Future (1985),Comedy|Sci-Fi
5920,3256,3,977153062,Patriot Games (1992),Action|Thriller
5920,1674,4,957310635,Witness (1985),Drama|Romance|Thriller
5920,1680,4,957311952,Sliding Doors (1998),Drama|Romance
5921,1387,4,957304426,Jaws (1975),Action|Horror
5921,2628,5,957304050,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
5921,3254,3,957303971,Wayne's World 2 (1993),Comedy
5922,3201,1,957471242,Five Easy Pieces (1970),Drama
5922,2253,2,957471490,Toys (1992),Action|Comedy|Fantasy
5922,1294,5,957470448,M*A*S*H (1970),Comedy|War
5923,2683,2,962208064,Austin Powers: The Spy Who Shagged Me (1999),Comedy
5923,1201,4,957295767,"Good, The Bad and The Ugly, The (1966)",Action|Western
5923,1246,4,957295790,Dead Poets Society (1989),Drama
5924,2642,2,957291570,Superman III (1983),Action|Adventure|Sci-Fi
5924,3274,3,957291142,Single White Female (1992),Action
5924,2628,4,957285629,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
5925,783,2,957285779,"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical
5925,1280,3,957284414,Raise the Red Lantern (1991),Drama
5925,1285,5,957286143,Heathers (1989),Comedy
5926,480,5,957278088,Jurassic Park (1993),Action|Adventure|Sci-Fi
5926,474,4,957278251,In the Line of Fire (1993),Action|Thriller
5926,457,4,957278048,"Fugitive, The (1993)",Action|Thriller
5927,445,4,957387155,Fatal Instinct (1993),Comedy
5927,3783,4,968683527,Croupier (1998),Crime|Drama
5927,2626,5,957283526,Edge of Seventeen (1998),Comedy|Drama|Romance
5928,3614,3,957269539,Honeymoon in Vegas (1992),Comedy|Romance
5928,3606,3,957269601,On the Town (1949),Musical
5928,1648,3,957270006,"House of Yes, The (1997)",Comedy|Drama|Thriller
5929,1333,5,957248804,"Birds, The (1963)",Horror
5929,1334,5,957248871,"Blob, The (1958)",Horror|Sci-Fi
5929,1339,5,957248935,Bram Stoker's Dracula (1992),Horror|Romance
5930,1610,5,957233999,"Hunt for Red October, The (1990)",Action|Thriller
5930,1278,5,957232483,Young Frankenstein (1974),Comedy|Horror
5930,1252,4,957233656,Chinatown (1974),Film-Noir|Mystery|Thriller
5931,480,5,957226775,Jurassic Park (1993),Action|Adventure|Sci-Fi
5931,457,4,957227342,"Fugitive, The (1993)",Action|Thriller
5931,1291,5,957226744,Indiana Jones and the Last Crusade (1989),Action|Adventure
5932,3256,2,957224863,Patriot Games (1992),Action|Thriller
5932,3267,5,957224886,"Mariachi, El (1992)",Action|Thriller
5932,457,4,957224886,"Fugitive, The (1993)",Action|Thriller
5933,2605,4,957220232,Entrapment (1999),Crime|Thriller
5933,2700,5,957220476,"South Park: Bigger, Longer and Uncut (1999)",Animation|Comedy
5933,2672,5,957220591,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller
5934,1228,4,957218661,Raging Bull (1980),Drama
5934,1247,4,957218683,"Graduate, The (1967)",Drama|Romance
5934,1256,4,957218764,Duck Soup (1933),Comedy|War
5935,1265,3,957217848,Groundhog Day (1993),Comedy|Romance
5935,1270,4,957217608,Back to the Future (1985),Comedy|Sci-Fi
5935,3253,4,957217986,Wayne's World (1992),Comedy
5936,2959,5,957214552,Fight Club (1999),Drama
5936,1221,5,957214448,"Godfather: Part II, The (1974)",Action|Crime|Drama
5936,1225,3,957214753,Amadeus (1984),Drama
5937,3213,3,957214379,Batman: Mask of the Phantasm (1993),Animation|Children's
5937,1625,5,957215153,"Game, The (1997)",Mystery|Thriller
5937,2288,4,957214278,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
5938,3253,4,1002298840,Wayne's World (1992),Comedy
5938,2671,3,1002299974,Notting Hill (1999),Comedy|Romance
5938,3266,4,957274952,Man Bites Dog (C'est arrivé près de chez vous) (1992),Action|Comedy|Crime|Drama
5939,1276,3,957213515,Cool Hand Luke (1967),Comedy|Drama
5939,1278,4,957213515,Young Frankenstein (1974),Comedy|Horror
5939,1282,5,957213926,Fantasia (1940),Animation|Children's|Musical
5940,2395,1,957210540,Rushmore (1998),Comedy
5940,2605,3,957210389,Entrapment (1999),Crime|Thriller
5940,2676,4,957210416,Instinct (1999),Drama|Thriller
5941,2762,4,957215161,"Sixth Sense, The (1999)",Thriller
5941,50,4,957214983,"Usual Suspects, The (1995)",Crime|Thriller
5941,1212,5,957215161,"Third Man, The (1949)",Mystery|Thriller
5942,1263,4,957207169,"Deer Hunter, The (1978)",Drama|War
5942,1247,5,957203054,"Graduate, The (1967)",Drama|Romance
5942,1250,5,957206841,"Bridge on the River Kwai, The (1957)",Drama|War
5943,2687,5,957200132,Tarzan (1999),Animation|Children's
5943,3296,5,957200330,To Sir with Love (1967),Drama
5943,3260,5,957202111,Howards End (1992),Drama
5944,1230,4,957198078,Annie Hall (1977),Comedy|Romance
5944,1255,1,957197520,Bad Taste (1987),Comedy|Horror
5944,2248,3,957198633,Say Anything... (1989),Comedy|Drama|Romance
5945,2303,5,957199414,Nashville (1975),Drama|Musical
5945,1230,5,957196762,Annie Hall (1977),Comedy|Romance
5945,1244,5,957199633,Manhattan (1979),Comedy|Drama|Romance
5946,1353,3,957194802,"Mirror Has Two Faces, The (1996)",Comedy|Romance
5946,2688,4,957193402,"General's Daughter, The (1999)",Drama|Thriller
5946,497,4,957194480,Much Ado About Nothing (1993),Comedy|Romance
5947,2654,4,957210182,"Wolf Man, The (1941)",Horror
5947,2656,4,957209924,Tarantula (1955),Horror|Sci-Fi
5947,3604,1,957190599,Gypsy (1962),Musical
5948,1282,5,957874709,Fantasia (1940),Animation|Children's|Musical
5948,1264,5,957190736,Diva (1981),Action|Drama|Mystery|Romance|Thriller
5948,1283,5,1043068249,High Noon (1952),Western
5949,3298,1,970348033,Boiler Room (2000),Drama
5949,3617,4,985052878,Road Trip (2000),Comedy
5949,2676,5,957902900,Instinct (1999),Drama|Thriller
5950,2288,4,957443837,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
5950,1633,4,957181605,Ulee's Gold (1997),Drama
5950,2291,2,957181910,Edward Scissorhands (1990),Drama|Romance
5951,457,3,957160441,"Fugitive, The (1993)",Action|Thriller
5951,1606,3,957159915,Kull the Conqueror (1997),Action|Adventure
5951,480,1,957160561,Jurassic Park (1993),Action|Adventure|Sci-Fi
5952,2208,5,957143845,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller
5952,1283,5,957145222,High Noon (1952),Western
5952,1266,5,957145222,Unforgiven (1992),Western
5953,2692,5,957143855,Run Lola Run (Lola rennt) (1998),Action|Crime|Romance
5953,1625,5,957143247,"Game, The (1997)",Mystery|Thriller
5953,435,3,957143638,Coneheads (1993),Comedy|Sci-Fi
5954,1673,1,957703031,Boogie Nights (1997),Drama
5954,1672,3,957703537,"Rainmaker, The (1997)",Drama
5954,3274,1,957650637,Single White Female (1992),Action
5955,3256,4,957108794,Patriot Games (1992),Action|Thriller
5955,3258,3,957110825,Death Becomes Her (1992),Comedy
5955,3255,4,957110420,"League of Their Own, A (1992)",Comedy|Drama
5956,3247,3,980970604,Sister Act (1992),Comedy|Crime
5956,1639,3,980969952,Chasing Amy (1997),Drama|Romance
5956,2292,3,989783122,Overnight Delivery (1996),Romance
5957,1681,1,957075140,Mortal Kombat: Annihilation (1997),Action|Adventure
5957,2628,3,957073871,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
5957,1676,3,957073919,Starship Troopers (1997),Action|Adventure|Sci-Fi|War
5958,1291,4,957063416,Indiana Jones and the Last Crusade (1989),Action|Adventure
5958,750,5,957065225,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
5958,36,2,957064430,Dead Man Walking (1995),Drama
5959,441,3,957044902,Dazed and Confused (1993),Comedy
5959,2321,3,957044793,Pleasantville (1998),Comedy
5959,837,3,957044902,Matilda (1996),Children's|Comedy
5960,3255,4,957029310,"League of Their Own, A (1992)",Comedy|Drama
5960,3605,4,957027623,King Creole (1958),Drama|Musical
5960,3604,3,957027584,Gypsy (1962),Musical
5961,2699,3,957023630,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller
5961,2688,3,957026359,"General's Daughter, The (1999)",Drama|Thriller
5961,426,3,957026159,Body Snatchers (1993),Horror|Sci-Fi|Thriller
5962,1219,4,957020212,Psycho (1960),Horror|Thriller
5962,1221,5,957019951,"Godfather: Part II, The (1974)",Action|Crime|Drama
5962,1225,5,957020146,Amadeus (1984),Drama
5963,2683,2,957018116,Austin Powers: The Spy Who Shagged Me (1999),Comedy
5963,2617,4,957019925,"Mummy, The (1999)",Action|Adventure|Horror|Thriller
5963,1673,4,957235139,Boogie Nights (1997),Drama
5964,2622,5,957000301,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy
5964,2628,3,956996345,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
5964,1682,3,956999068,"Truman Show, The (1998)",Drama
5965,2683,5,956975355,Austin Powers: The Spy Who Shagged Me (1999),Comedy
5965,2707,5,956975355,Arlington Road (1999),Thriller
5965,2694,3,956975395,Big Daddy (1999),Comedy
5966,2329,4,964320262,American History X (1998),Drama
5966,838,3,964320364,Emma (1996),Comedy|Drama|Romance
5966,1357,3,964320262,Shine (1996),Drama|Romance
5967,2975,2,956968849,"Best Man, The (1999)",Drama
5967,2959,5,956968771,Fight Club (1999),Drama
5967,2028,5,956968590,Saving Private Ryan (1998),Action|Drama|War
5968,3248,2,956963581,Sister Act 2: Back in the Habit (1993),Comedy
5968,1214,5,956963923,Alien (1979),Action|Horror|Sci-Fi|Thriller
5968,1233,4,956963970,"Boat, The (Das Boot) (1981)",Action|Drama|War
5969,1256,4,957795185,Duck Soup (1933),Comedy|War
5969,3253,3,957795763,Wayne's World (1992),Comedy
5969,2289,1,957795329,"Player, The (1992)",Comedy|Drama
5970,2665,5,956959892,Earth Vs. the Flying Saucers (1956),Sci-Fi
5970,2640,4,956959661,Superman (1978),Action|Adventure|Sci-Fi
5970,2628,4,956958503,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
5971,2628,3,956954294,Star Wars: Episode I - The Phantom Menace (1999),Action|Adventure|Fantasy|Sci-Fi
5971,1682,4,957314885,"Truman Show, The (1998)",Drama
5971,3296,4,957315048,To Sir with Love (1967),Drama
5972,3654,4,984176354,"Guns of Navarone, The (1961)",Action|Drama|War
5972,440,4,963614657,Dave (1993),Comedy|Romance
5972,441,4,963614657,Dazed and Confused (1993),Comedy
5973,1214,5,956950469,Alien (1979),Action|Horror|Sci-Fi|Thriller
5973,2288,4,956950469,"Thing, The (1982)",Action|Horror|Sci-Fi|Thriller
5973,718,4,956950469,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi
5974,3270,2,956947460,"Cutting Edge, The (1992)",Drama
5974,2611,4,956947689,"Winslow Boy, The (1998)",Drama
5974,1660,4,956947689,Eve's Bayou (1997),Drama
5975,1210,4,956944968,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Romance|Sci-Fi|War
5975,474,3,956946325,In the Line of Fire (1993),Action|Thriller
5975,1240,3,956945196,"Terminator, The (1984)",Action|Sci-Fi|Thriller
5976,1288,3,956970140,This Is Spinal Tap (1984),Comedy|Drama|Musical
5976,1271,4,956946479,Fried Green Tomatoes (1991),Drama
5976,1280,4,956945126,Raise the Red Lantern (1991),Drama
5977,3288,3,957028583,Cotton Mary (1999),Drama
5977,3200,4,957028845,"Last Detail, The (1973)",Comedy|Drama
5977,1294,5,957028760,M*A*S*H (1970),Comedy|War
5978,2642,1,956961567,Superman III (1983),Action|Adventure|Sci-Fi
5978,2664,5,966795027,Invasion of the Body Snatchers (1956),Horror|Sci-Fi
5978,2670,4,964182138,"Run Silent, Run Deep (1958)",War
5979,1284,5,956937605,"Big Sleep, The (1946)",Film-Noir|Mystery
5979,3310,5,956937605,"Kid, The (1921)",Action
5979,1377,3,956937546,Batman Returns (1992),Action|Adventure|Comedy|Crime
5980,2212,3,956943814,"Man Who Knew Too Much, The (1934)",Thriller
5980,1269,4,956938062,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
5980,1267,4,956943304,"Manchurian Candidate, The (1962)",Film-Noir|Thriller
5981,2208,5,956931157,"Lady Vanishes, The (1938)",Comedy|Mystery|Romance|Thriller
5981,1260,5,956930944,M (1931),Crime|Film-Noir|Thriller
5981,2206,4,956931801,Suspicion (1941),Mystery|Thriller
5982,1276,5,956935606,Cool Hand Luke (1967),Comedy|Drama
5982,1287,4,956930250,Ben-Hur (1959),Action|Adventure|Drama
5982,1291,4,956930250,Indiana Jones and the Last Crusade (1989),Action|Adventure
5983,480,4,956926240,Jurassic Park (1993),Action|Adventure|Sci-Fi
5983,2640,4,956926272,Superman (1978),Action|Adventure|Sci-Fi
5983,2657,5,956926305,"Rocky Horror Picture Show, The (1975)",Comedy|Horror|Musical|Sci-Fi
